index,author_name,review_date,reviewer_ratings,review_body
16,Shubham Nath,"April 12, 2020",5, I love how this app gives me just enough important global news in today's world of information overload and noise from media outlets
17,Simon Moppett,"April 18, 2020",5, This is a great coffee time read and is condensed enough that it's enjoyable.
18,Daniel Clarke,"April 24, 2020",4, Good app offering 7 articles of in depth news around the world. Shame there are still adverts considering it's a paid app.
19,Matt Candeloro,"April 7, 2020",4, Nice brief daily curation. Wish it linked to more in depth coverage frequently
20,Eamon Nerbonne,"April 23, 2020",5," Well curated news feed, just a few minutes of reading a day."
21,S Ananthanarayanan,"April 7, 2020",5, Brief start to the day's news is always refreshing.
22,Philipp Domenig,"April 15, 2020",5, Great to get informed quickly about main news at the start of your day!
23,Helena Yanez Loza,"April 25, 2020",5," User friendly, always precise and timely"
24,Shama Huq,"March 9, 2020",5," I love getting my daily shot of Espresso every morning (while drinking my coffee). The information is succinct, important, and digestible- it's a great way to begin each morning feeling informed of the latest happenings in the world around me. I really enjoy the format and the app is attractive and ...Full ReviewI love getting my daily shot of Espresso every morning (while drinking my coffee). The information is succinct, important, and digestible- it's a great way to begin each morning feeling informed of the latest happenings in the world around me. I really enjoy the format and the app is attractive and easy to use. Glad I made the decision to subscribe!"
25,ksiu ign,"April 4, 2020",5, Great app with bite size news. Recommended!
26,C.A. Tremblay,"April 2, 2020",5, Works well... Perfect for daily news over breakfast...
27,Anders Johnson,"April 1, 2020",5, Informative and seemingly unbiased news source.
28,Edward Moon,"March 10, 2020",4," I like the short snappy overview Espresso gives you with little fuss, a well designed app and easily browsable. It would be even better if I could get an audio version on my Google Home, the Economist radio snippets I have in my morning briefing are fab and espresso would be a great addition."
29,bogdanabotez,"March 16, 2020",1," Bought a subscription, when attempting to login it cannot find my user. I click on reset pwd, receive email, reset it, try again, same failure. Cannot get in no matter what, and there's no option to create a new account. Canceling subscription."
30,Joshua Goering,"February 17, 2020",3," They need to have this cast enabled and/or linked to a Google Nest Home account so it pairs with Google smart speakers. I like to listen to this when I get ready in the morning but I have to mirror my entire phone to do it. From a content side, it's excellent. The articles are perfectly sized."
31,Peter Firkin,"April 21, 2020",4, Good taster coverage that gives useful perspective
32,Ryan Carter,"February 17, 2020",3," Great when it works; as of this writing, in Feb '20, it's been working for at least a couple of weeks. Before that were at least a few months of the app insisting it had no internet connectivity."
33,Jim Faherty,"February 17, 2020",5," Bite-sized daily rundown of global news with the option to link to the full Economist articles online. Wonderful idea for those who drink their news on-the-go, or simply don't have time to read every page."
34,Zack Dunn,"February 14, 2020",5," I've loved reading The Economist for years now, and the Espresso edition is perfect for bite-sized chunks on busy mornings. My politics come to me in a short summary rather than paragraphs of gossip. With Espresso I know I'm reading the most important developments and I get a clearer understanding w...Full ReviewI've loved reading The Economist for years now, and the Espresso edition is perfect for bite-sized chunks on busy mornings. My politics come to me in a short summary rather than paragraphs of gossip. With Espresso I know I'm reading the most important developments and I get a clearer understanding with zero ""infotainment"" factors. The app even compliments you for reading every story each morning and gives you a thoughtful quote at the end."
35,Fredrik Scherstén,"February 1, 2020",5," Excellent way to get a short news update. Would be great if I could listen to these news updates in podcast format , just like the digital magazine. Request for the future, it would make a great app even better."
36,Oleg Litvinenko,"February 5, 2020",5," Informational, relevant and straight to the point. Just like a good espresso, it hits the spot every time. Couldn't think of a better companion to my morning coffee."
37,Gary Steward,"April 2, 2020",5, Very pleased with the quality of reporting.
38,Marco Sanchez,"January 26, 2020",4," Ads even with a subscription. I would give it 5 if you could turn this off. More articles about important current events, company insights, the economy & markets would also warrant 5 stars. I read the economist to go away from the noise of mainstream media articles about the entertainment industry e...Full ReviewAds even with a subscription. I would give it 5 if you could turn this off. More articles about important current events, company insights, the economy & markets would also warrant 5 stars. I read the economist to go away from the noise of mainstream media articles about the entertainment industry etc - include them in your main site if you have to; it's not that important to include in a morning digest."
39,Molly Clark,"March 24, 2020",5, Excellent summary of daily headlines.
40,Sam Waling,"January 8, 2020",5, Great way to head into the day and get highlights on current events before I get a chance to read the full economist edition. Gives me a headsup on what to keep an eye on in the following days in news/media. The app is easy to use and encourages a healthy habit of staying informed with simple short ...Full ReviewGreat way to head into the day and get highlights on current events before I get a chance to read the full economist edition. Gives me a headsup on what to keep an eye on in the following days in news/media. The app is easy to use and encourages a healthy habit of staying informed with simple short articles that give the BLUF.
41,christine abelarde,"February 13, 2020",3, It doesn't update for the last 3 days now. It's Feb 13th now and the last daily news was shown as Feb 10th. I tried to relogin but the same. I also tried to relaunch the app a few times but still the same
42,Stefan Stanev,"February 11, 2020",5," It is impressive how concise but yet elaborate the news are in this app. I was hoping for the audio option as with the main Economist app, but even this way it is great"
43,Adam Lasnik,"February 15, 2020",5," Thoughtful, concise, and reliable. Though the price point does feel a bit high."
44,Eva S.,"February 5, 2020",5, Very informative. Gives you all the relevant news every morning. Super practical and quick.
45,Charles Wilson,"March 17, 2020",5," Quickly digestible, non partisan, smooth simple bug free interface. Exactly what you want to be quickly informed."
46,Mike Babbs,"March 20, 2020",5," Excellent, short informative and relevant articles to read in between class, during a morning coffee or before a meeting."
47,Michael Jarvis,"February 5, 2020",4," Really like the app. Am only using free trial, but it's a little bit annoying you get ads despite having to pay a subscription."
48,Paul Lascelles,"February 27, 2020",3, The information brief is great but the monthly charges are excessive. I'd expect more from a regular payment service.
49,Jackson Zhang,"January 21, 2020",4," Good app. However, sometimes the UI is buggy and the links do not work/load. You would expect a more smoother experience for the amount of money you pay."
50,A Google user,"April 2, 2020",5," Good way to start the day, especially with the health and economic crisis upon us."
51,Christopher Soria,"March 16, 2020",5, Great curated concise news. Often this is all I need to read in order to be up to date with what's going on. Worth it!
52,Ian Caldwell,"March 12, 2020",5, I like this format. A quick review of current affairs within a timeframe that works for me!
53,Jeff Sermet,"February 14, 2020",3, Love the broad array yet condensed articles. App works fine as I get my news. Thanks
54,Steve Broyles,"January 20, 2020",5," Simple, quick, and with just enough gamification to help engage me on stories I might otherwise skip. The reporting quality is very good. I would like to see more links to dive deeper into a given news segment"
55,Virtual Freelancer,"February 11, 2020",4," Limited amount of news every morning. However, good quality journalism."
56,Bill Owens,"March 13, 2020",5," The Espresso's succinct vignettes of global News, not covered locally, keeps me current. Thank you"
57,Mick De Winter,"January 13, 2020",5, Works well except for using a vpn. So if you are using one you have to disable it temporarily to download the articles before turning it back on.
58,Patrick Anderson,"January 7, 2020",5," This app is the best quick way to get your news, with only a few short articles I get everything I need while still laying in be in the morning."
59,GARVITA GOYAL,"March 15, 2020",5, Amazing app. Distributed among all sectors and covers all the news you should know whichever country you're in.
60,Ray Siu,"February 3, 2020",5, Its been a good app for quick news reads. Compact and effective.
61,NSeventeen 1961,"February 12, 2020",5, It is very concise and informative on the current issues and events of today
62,chris latz,"January 20, 2020",5," A nice, well written succinct round up of recent global events every morning except Sundays. I really like it."
63,Lynn Fife Duvall,"February 9, 2020",5," Articles are very quick reads, atypical and memorable."
64,Diego Horna,"February 25, 2020",5, I just love being able to read relevant news in such a distilled format.
65,Anyeli Esna,"March 13, 2020",5, An excellent source of global News to read in a short time.
66,Daina Muceniece,"January 17, 2020",5, Great way to start on top of the big news event with 5min read each morning. But I wish they brought back the exchange rate updates.
67,Andrew Sharick,"January 21, 2020",4," Since the last update, Espresso won't work. It says 'device not connected to internet.' But new update (Jan 2020) has fixed the problem!"
68,Jacob Beckelhymer,"January 18, 2020",5," Worth the cost, quick and intelligent coverage on a broad scope of issues 6 days a week."
69,Janey Russell,"January 21, 2020",5, A succinct insight into the day's notable topics without hyperbole. The best way to get the news.
70,Adrian Knight,"April 1, 2020",5, Quick and easy news tailored to to my interests.
71,Duncan Cooper,"February 16, 2020",1, App stopped receiving push notifications. No warning I was going to be charged. Economist then via google play linked my app to my wife's economist account an started charging her without her permission. Really bad practice.
72,Duncan Macmillan,"January 6, 2020",5," Beautifully presented, succinct news that gives me a middle way between a zero-calorie news fast and excessive attention to feel-bad events."
73,Roger Gillim,"January 10, 2020",5, Well written. Covers international news succinctly. Is a perfect cup of espresso.
74,Mikael Nyström,"January 11, 2020",5, Excellent format and great user experience. I start every morning going through the brief but we'll written articles. Kudos!
75,Drew Cistola,"January 4, 2020",5, I read the daily edition every morning on the bus to work. Flawless app delivery with high quality content.
76,Justin Virly,"January 16, 2020",5, I really love the quick summary of meaningful and interesting daily news. Worth the money.
77,Nicolas Eberlé Martin,"January 27, 2020",5, Tremendously helpful app that allows you to stay connected to what happens around the world everyday.
78,Garnavillo Auction Company,"January 24, 2020",5, Concise reporting on interesting and timely subject matter. Stuck on last Saturday...Five stars diminish to one star without abilility to use. Pity.
79,Mark Dettinger,"April 5, 2020",5, Excellent overview of the most important news
80,Julia Cole,"April 18, 2020",5, Love the daily articles
81,Louise Slater,"March 17, 2020",2, Lacks audio. Ads are annoying in a paying app.
82,Gregory Taylor,"January 1, 2020",5, Awesome app to quickly stay informed every day. A steal at twice the price.
83,Andy Awad,"April 18, 2020",5, Excellent and serves its purpose perfectly.
84,Sally Felkai,"January 4, 2020",5, International economic and political lens on the top stories of the day. A great way to scan the world before focusing on local news.
85,Rudi Visser,"January 25, 2020",3," Was great, however today an advertisement popped up in my swipe through stories. This is a paid service and that should not be part of the experience at all."
86,Rylin Wilde,"February 27, 2020",5, Great short stories on today's news. I'm able to stay updated in a short amount of time.
87,Łukasz Fidosz,"April 23, 2020",1, Adds in paid app? That's radiculous.
88,David Morgan,"March 21, 2020",5," what a great concise daily update this is, wouldn't be without it now."
89,Tanner Holland,"January 17, 2020",5," Great news in brief, updated daily and very friendly user interface"
90,Jaime Furtado,"April 22, 2020",5, Outstanding! A daily resume of the need that are more important for me. Thank you!
91,Pablo Bernal,"January 3, 2020",3, Good notes. High price for what you get. Little value for money.
92,Charles Behrend,"January 18, 2020",5, Great way to start the day with short informative articles on the days news.
93,Ariel Benibgui,"March 9, 2020",5," Great app/interface, nice quick recap of top news"
94,Jerry Sparger,"January 17, 2020",5, Great snapshot of global news. I can use this as a guide for further reading.
95,D J BANERJEE,"April 25, 2020",1," Pay for it and yet it asks yous pay for the subscription again , not even beggars at our traffic junctions come and beg to the same person again. Will recommend inshorts over these beggars 🖕🏼"
96,Marston Manthorpe,"February 5, 2020",4," Provides a quick, global view of matters of interest from around the world. It complements other news sources rather than replaces them."
97,Angela Dobbs,"March 1, 2020",5, Exceptional quality performance perfectly balanced Cleary
98,Nick Law,"February 7, 2020",5," Great synopsis of world events, with some context provided."
99,Dan Clancy,"December 20, 2019",5, Great use of quantitative data in informative bite sized pieces! Worth the subscription alongside the economist magazine!
100,Attila Imecs,"January 1, 2020",5," Great mix of what I need to get my day started. Mentally stimulating, unbiased and comprehensive."
101,Curtis Bykowski,"January 3, 2020",5, Easy layout to quickly view. I can read the top articles all over breakfast.
102,Hans Schrama,"December 25, 2019",5," My ""must read"" every morning. Great way to keep up with key news around the world in just a few minutes."
103,Dede Prabowo,"April 14, 2020",5, Good content. Easy to use.
104,Giovanni Micheletto,"January 9, 2020",4," Simple, nice, straight to the point. Few minutes to stay on to of key events... I guess I would give a 5 star if the number of news we were a bit higher (more topics)."
105,Jenifer Mangione Vogt,"December 30, 2019",4, Informative. A solid synopsis of top global news stories.
106,William Shumate,"December 30, 2019",5," Great way to keep up to date with important world news. Can see what's going on in a glance. In less time then it takes to brush your teeth in the morning. Only thing it can't keep up with is president trump's tweets, but who can."
107,kyle gorham,"February 13, 2020",5, Great app. A must read every morning
108,Kate Underwood,"January 9, 2020",4, Good info and easy to use...but does have ads
109,Nathan f,"February 26, 2020",5," Great content , stable software."
110,David Forrest,"January 6, 2020",5, Excellent summary of global events each day. Gives you links to full stories for those you wish to delve into further.
111,David Macdonald,"March 25, 2020",5, The world needs more Economist readers! Simply the best journalism on the planet.
112,Gregory Whitescarver,"February 9, 2020",5, I look forward to Espresso every morning. The Economist came from behind to become the best digital paper
113,Wyatt Wagner,"April 21, 2020",5," Succinct, cheap, and edifying."
114,Steve Unknown,"February 18, 2020",5, Great morning with interesting stories from all over!!
115,Michael Augello,"March 26, 2020",5, Great and concise overview over my espresso
116,Makan Pourzandi,"January 23, 2020",5," Express info, short concise but very useful"
117,Kirby Tall,"February 3, 2020",5, It delivers exactly what it claims to. It's a great addition to my morning coffee!
118,Tripti Agarwal,"February 13, 2020",5, Great to have a quick view of happenings around the world.
119,Benita Suber-Bey,"March 29, 2020",5, Keep on top of the new emergent issues
120,Dragan Djuric,"April 4, 2020",5, For me in Serbia this is only newspaper which I trust... Love 🇷🇸
121,Grand Duke Eli,"January 6, 2020",5," The articles on this app are pithy and easily digested in the morning. This has become second nature to me, as it should for every business or Civic minded person."
122,Stephen CHERLET,"January 3, 2020",4, I catch up on the worlds headline news first thing every morning using the Econokidt Espresso app. Great news summary.
123,Sharon Lopez,"January 31, 2020",5, Very good brief for the morning update.
124,James Gallegro,"January 29, 2020",5, Up to date and down to the facts reporting of the day's news that you need - and didn't know you needed - to know
125,Stefano Chiodino,"April 24, 2020",1, Ads for paid accounts
126,Rokas Endziulis,"January 31, 2020",1, Impossible to cancel subscription within the app
127,Erik Fleischmann,"March 13, 2020",5, Really nice format for a news app
128,Adrian Shakeshaft,"December 27, 2019",5, Very useful wide ranging heads up to start my day
129,jean-francois carbonneau,"February 24, 2020",2, The free Expresso trial dissappointed me. Competitor like Bloomberg offers much more info and their disimination app is much better. I know you have other products and I will look at them.
130,Xue Alejandro Avendaño Pimentel,"December 27, 2019",2, Good app but nowhere nearly as good as the actual magazine
131,Cody Jones,"January 3, 2020",5, Quick and quality reads!
132,Martin Kolar,"January 27, 2020",5," Bite-sized news for everyone. The app works well too, kudos"
133,Jonathan Corney,"April 14, 2020",5, Well written and succinct.
134,朱恔飚,"January 3, 2020",1, I cannot open it with my active VPN on China.
135,Ruxandra Dafincescu,"January 9, 2020",5, Perfect for being updated on most important topics
136,Sven Ripper,"January 8, 2020",5, Great shot of the top news.
137,Jonathan Entner,"January 18, 2020",5," It's a nice bit of news in the morning. I read the economist, so i know what to expect style and content wise."
138,Ronan Oconnor,"December 31, 2019",5, Great way to keep on top of the news that matters.
139,Thor Frøitland,"December 29, 2019",5, I think basically about the Economist sources helpful for viewing the crisis of todays economic situations based in Milton's Theories.
140,Eco Earth,"March 31, 2020",1," Installed free trial few days ago, nothing I can't read everywhere free. Dissatisfied with this attempt to make an affordable option, where's the thoughtful analysis? Not this app, uninstalled!"
141,Megan Naughton,"February 11, 2020",5, Love it! Delicious bite sized news!
142,Sachit Galhotra,"February 14, 2020",1, Inspite of being a paid subscribe i cant access the content
143,Haurence Li,"November 25, 2019",5," The Economist has always had quality articles, and Espresso has only made it much more convenient and easy to access. Espresso is super useful for days where I just need a quick news boost, but don't have the time to sit down for the whole article, as enjoyable as they are. Thanks to the developers ...Full ReviewThe Economist has always had quality articles, and Espresso has only made it much more convenient and easy to access. Espresso is super useful for days where I just need a quick news boost, but don't have the time to sit down for the whole article, as enjoyable as they are. Thanks to the developers who made this app possible, and continue to maintain it, as well as all the writers behind the scenes."
144,Philip Broadhurst,"December 3, 2019",4," Love this app for its impartial, balanced and witty perspective on world news. However editions have become a little tardy to arrive, sometimes not appearing until well into the day when one's thirst for world news has waned. Not hugely fussed about the quotation at the end, a markets/weather summar...Full ReviewLove this app for its impartial, balanced and witty perspective on world news. However editions have become a little tardy to arrive, sometimes not appearing until well into the day when one's thirst for world news has waned. Not hugely fussed about the quotation at the end, a markets/weather summary could be better. Love the flux capacitors, keep up the good work!"
145,Edward Troup,"January 4, 2020",5," Timely, succinct, little bias"
146,Charles Wegmann,"April 3, 2020",5, A well designed app with easily digestible morsels of information to start your day What you'd expect from a leader in the news/financial industry.
147,Kevin Dunn,"November 23, 2019",5," A convenient, quick way to stay informed on world news. The articles are brief but well written, giving just enough to be informed, and sometimes links are provided to more comprehensive articles from the Economist."
148,Justin Christian,"March 12, 2020",4, Nice set of bite sized stories for the day
149,Uwe Roepke,"November 12, 2019",5, I like the brief information set. I am a busy person and sometimes don't have enough time to read the the most important news of around the globe. But Espresso keeps it brief and I can bookmark to dive in deeper later on . Thanks.
150,Daniel Cruz,"November 6, 2019",5," The app is wonderful and easy to use, and the idea of a compressed morning briefing is great as well. I just wish the main economist app were this well-designed, then I might use it more."
151,Ash Numberone,"March 21, 2020",5," Like a shot of Espresso, its a great brief overview of worldwide news to start your morning."
152,Dušan Milenković,"December 7, 2019",5," It is the best way to start your day - while you are in the train, bus or car going to work, you get digest of the world you live in. Great app, love the quotes at the end!"
153,Sandeep Sidhu,"January 6, 2020",5, Concise and fresh for the people on the go.
154,Tim Richardson,"February 1, 2020",4," An interesting summary of news. The app hasn't changed at all, though. A puzzle would be nice too."
155,Lauren Merlino,"January 15, 2019",2," Overall I really like the idea of this app. I enjoy the bite size chunks of information across the world and the additional links on complex topics to longer economist reads. I think it costs too much for what it is... you're basically paying $1 per 100 words. And you still have ads! And honestly it...Full ReviewOverall I really like the idea of this app. I enjoy the bite size chunks of information across the world and the additional links on complex topics to longer economist reads. I think it costs too much for what it is... you're basically paying $1 per 100 words. And you still have ads! And honestly it's a bit biased, dissapointingly. Most obnoxious of all is the quote of the day at the end of the spiel, which is 95% if not more a quote from a man that is taken out of context. Really unnecessary."
156,Bobbi Bricks,"September 14, 2018",5," The perfect amount of news first thing in the morning. Takes me about 15 minutes to read through the 6 sections and I feel like I know enough to go about my day. Its more detailed than the news briefings I listen to on google but obviously less than a newspaper - so perfect for my needs. Has links t...Full ReviewThe perfect amount of news first thing in the morning. Takes me about 15 minutes to read through the 6 sections and I feel like I know enough to go about my day. Its more detailed than the news briefings I listen to on google but obviously less than a newspaper - so perfect for my needs. Has links to articles for further reading and basic market information. A broad range of topics covering political, financial and international news. Saturdays seem to be culture focused and there is nothing on Sundays. I actually look forward to reading the quote on the last section every morning. Worth the 3.99 IMO."
157,Vincent Junglas,"April 20, 2020",5, Timely. Helpful. Susscinct.
158,Brian Huzel,"April 6, 2020",5, A good roundup of world news.
159,Allan Millar,"April 18, 2020",4, Could have been 5 stars if there's an audio option.
160,Fraser Lawson,"August 8, 2019",3, Installed the update this morning due to constant crashing. Newest version loses the Markets and Currencies page (worked fine in the old version) and the 'Swipe to next' feature doesn't work any more. There's more important work to be done than putting 'the world in brief' at the top of the list of ...Full ReviewInstalled the update this morning due to constant crashing. Newest version loses the Markets and Currencies page (worked fine in the old version) and the 'Swipe to next' feature doesn't work any more. There's more important work to be done than putting 'the world in brief' at the top of the list of articles ... hoping for an update soon :)
161,Margot Lane,"June 8, 2019",1," I have not been able to access this app since the 15th of May, it just gives me an error saying that the editions are unable to download. However, I still get a new notification each morning that I have news that I can read. I have not received any technicsl support to figure out what the situation ...Full ReviewI have not been able to access this app since the 15th of May, it just gives me an error saying that the editions are unable to download. However, I still get a new notification each morning that I have news that I can read. I have not received any technicsl support to figure out what the situation is and so all of these issues makes paying for a subscription feel super wrong. I just want to read the news!"
162,Rob Platt,"January 3, 2019",5," This really is The Economist magazine in concentrated form. Key events, variety and perspective, witty remarks, interesting photos and cartoons, thoughtful quotes. All packaged in a polished interface that adds several features you wouldn't get in a website. The daily format is unique: a rare exampl...Full ReviewThis really is The Economist magazine in concentrated form. Key events, variety and perspective, witty remarks, interesting photos and cartoons, thoughtful quotes. All packaged in a polished interface that adds several features you wouldn't get in a website. The daily format is unique: a rare example of technology enhancing the joy of reading."
163,David Lee,"June 1, 2019",1," It is 2019. I am able to stream high quality video footage of individuals playing video games from virtually anywhere in the planet. Yet this application can't even reliably load 5 mini articles each day. I always see ""Sorry, things are taking longer than usual."" If it takes 5+ minutes to load every...Full ReviewIt is 2019. I am able to stream high quality video footage of individuals playing video games from virtually anywhere in the planet. Yet this application can't even reliably load 5 mini articles each day. I always see ""Sorry, things are taking longer than usual."" If it takes 5+ minutes to load every day (assuming it loads at all) that isn't unusual. I dont have such problems.on my iPad, where things load without a hiccup. Such awful experience for a paid subscription."
164,Mr. Bodoron,"May 27, 2019",4," Great! i like these digestible articles. What i like even more is that the articles seem to be actual journalistic pieces. These days it seems everything is biased and not even trying to hide it, but The Economist doesn't to be like that. Tge obly thinf keeping me from giving it a 5 is that for some...Full ReviewGreat! i like these digestible articles. What i like even more is that the articles seem to be actual journalistic pieces. These days it seems everything is biased and not even trying to hide it, but The Economist doesn't to be like that. Tge obly thinf keeping me from giving it a 5 is that for some reason I find it hard to swipe to tge next bit. It's like it doesn't always want to react."
165,David Wharram,"October 28, 2018",5, Great review of the major days events. Variety of stories which are not based on personal interest therefore gives a broader view of the world. I hate the news apps that focus on what they think interests you. I want to be exposed to new and different subjects in news and culture this app does that ...Full ReviewGreat review of the major days events. Variety of stories which are not based on personal interest therefore gives a broader view of the world. I hate the news apps that focus on what they think interests you. I want to be exposed to new and different subjects in news and culture this app does that in five minutes of material funnily enough just enough time to consume an espresso
166,Kamran Yusifov,"December 16, 2019",2," It says ""analyzing future trends"" what is that supposed to mean? Seems like 80% filler. Still, a great deal for an app that can predict the future!"
167,Charlie Lynch,"February 12, 2019",5," I had a problem with downloading content on the app, customer support was helpful, patient and professional and my issue was solved very quickly. Would definitely recommend this to any busy professionals who want to keep their finger on the pulse of world events. Very happy with it!"
168,Liz E.,"April 9, 2019",4," Super useful and well-written content. Nicely designed. Only complaint is that Google pops up a notice that ""this app won't work properly without access...to the telephone."" I don't understand the connection. Why does it need to access the phone?"
169,Steven Y,"December 20, 2019",1, Not a great app. Constantly refuses to download the latest articles and claims I'm not connected to the internet. Customer Support refuses to help unless I prove that I am a paying customer.
170,A Google user,"January 17, 2019",4," I don't understand why we pay subscription and still have to put up with ads! I'm not particularly eager to look at a snake every other day, re the Cyber AI advert. Not exaggerating, I literally have to avert my eyes. Make it stop, please. That being said, I really enjoy being able to read condensed...Full ReviewI don't understand why we pay subscription and still have to put up with ads! I'm not particularly eager to look at a snake every other day, re the Cyber AI advert. Not exaggerating, I literally have to avert my eyes. Make it stop, please. That being said, I really enjoy being able to read condensed versions of all the major stories daily. It's very convenient."
171,Aeronwyn Schache,"April 27, 2019",5, Really loving the morning news run down! the articles are well written and easy to digest with the option for more background on certain stories. I love the fact the stories cover such a wide variety of topics from all over the world. Thank you for all the hard work that you put in! :)
172,Fiona Feng,"March 15, 2019",4," The best news app that meet my need, I am will to pay the full digital access even I don't use the other product. I don't have that much time to read news everyday, it is in a perfect length that I can read while I'm waiting for subway. If it can also include audio within the app so that I can liste...Full ReviewThe best news app that meet my need, I am will to pay the full digital access even I don't use the other product. I don't have that much time to read news everyday, it is in a perfect length that I can read while I'm waiting for subway. If it can also include audio within the app so that I can listen that while I making my espresso that will be a 5 stars for the app."
173,mary gorden,"March 18, 2020",4, I would have given it 5 stars before the economic stopped being reported
174,A Google user,"January 15, 2019",4, A great way to start your day – articles are short and straight to the point. Two things I would like to see improved: support for phones with a notch (Pixel 3 XL here) and the option of listening to editions in a podcast style (this would be perfect for the commute).
175,Matt Drew,"May 21, 2019",5," A dose of news in a smaller cup. It's a simple non demanding app, those with a busy schedule appreciate it. If you're the person who jumps on social media to burn dull moments, this is your new high. The app provides world news in true Economist fasion, (aka The World This Week) but also seperatly s...Full ReviewA dose of news in a smaller cup. It's a simple non demanding app, those with a busy schedule appreciate it. If you're the person who jumps on social media to burn dull moments, this is your new high. The app provides world news in true Economist fasion, (aka The World This Week) but also seperatly some bigger pieces that can cover anything imaginable. Pros: ⭐Free, no ads or any other type of monatization! -Quick to navigate -Dark mode -Updates daily* -Accessible offline *Sundays excluded"
176,Rufus Evison,"June 8, 2019",5," There are few sources of news and information that I trust. These are the Economist, the BBC news quiz and TLDR on YouTube. The Espresso app is a great way of getting a quick read summary just as the news quiz provides a topical listen. Care still needs to be taken to consider the inherent biases, b...Full ReviewThere are few sources of news and information that I trust. These are the Economist, the BBC news quiz and TLDR on YouTube. The Espresso app is a great way of getting a quick read summary just as the news quiz provides a topical listen. Care still needs to be taken to consider the inherent biases, but overall it is an excellent app and well worth the subscription to the Economist."
177,Roxanne Needham,"April 21, 2020",5, Easy way to review the world headlines
178,Vladlen Koltun,"May 10, 2019",1," I’ve been a subscriber of The Economist for more than a decade. I recently renewed my subscription in the new iPad app, and discovered that I can no longer access The Economist content on the Web or on Android devices. There was no disclaimer, no warning, not indication whatsoever that I will only b...Full ReviewI’ve been a subscriber of The Economist for more than a decade. I recently renewed my subscription in the new iPad app, and discovered that I can no longer access The Economist content on the Web or on Android devices. There was no disclaimer, no warning, not indication whatsoever that I will only be able to access my subscription on iOS devices. Is this a ploy to double-charge your subscribers, trying to get readers to pay for the same content separately on iOS and Android? Shameful."
179,Ethan K,"March 12, 2019",5, Very useful and extremely convenient. The stories are credible and dont demonstrate clear bias or personal opinion on stories. I very much enjoy this app and would recommend it to anyone looking for a modern alternative to a daily paper.
180,Aesus Ho,"January 9, 2020",1, 30 days free trial. No thanks
181,VISWESWAR REDDY,"April 19, 2020",5, Of course the best. But tons of rupees to subscribe for 5 articles a day !!!!
182,Bk Cros,"October 30, 2019",1, Poor login experience never recognizesy password despite resetting dozens of time. Pretty poor considering its $7/month. You should go elsewhere until this is fixed.
